1986 Lotto - Beträge in ATS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;Zahlen in ;;;;;;;;Sechser;;;Fünfer + Zz;;;Fünfer;;;Vierer;;;Dreier;;;Zahlen in ;;;;;;;
Datum;;aufsteigender Reihenfolge;;;;;;;;Anzahl    ;;Quote;Anzahl ;;Quote;Anzahl;;Quote;Anzahl;;Quote;Anzahl;;Quote;gezogener Reihenfolge;;;;;;;
So.;17.01.;1;2;4;24;26;28;Zz:;40;JP;;15.250.087,00;3;à;1.694.454,00;381;à;20.013,00;18.600;à;546;330.065;à;38;4;28;1;26;24;2;Zz:;40
So.;24.01.;11;20;26;28;36;40;Zz:;34;5;à;7.281.234,00;18;à;391.779,00;670;à;15.788,00;33.111;à;425;488.936;à;36;40;11;20;36;28;26;Zz:;34
So.;31.01.;4;24;29;36;39;40;Zz:;18;JP;;15.161.402,00;7;à;721.971,00;238;à;31.851,00;15.169;à;666;296.200;à;42;39;40;36;4;24;29;Zz:;18
So.;07.02.;8;14;15;24;26;42;Zz:;39;DJP;;36.320.341,00;7;à;1.007.568,00;398;à;26.581,00;23.697;à;595;431.412;à;40;26;42;14;8;24;15;Zz:;39
So.;14.02.;6;12;22;28;30;33;Zz:;10;5;à;13.393.498,00;41;à;249.163,00;1.196;à;12.812,00;55.704;à;366;832.366;à;30;30;33;22;28;12;6;Zz:;10
So.;21.02.;13;21;28;32;38;39;Zz:;2;1;à;15.873.934,00;8;à;661.413,00;480;à;16.535,00;24.270;à;436;370.599;à;35;38;28;39;13;21;32;Zz:;2
So.;28.02.;3;4;10;17;20;34;Zz:;16;4;à;3.865.599,00;11;à;468.557,00;646;à;11.967,00;27.865;à;369;406.212;à;31;17;3;10;34;4;20;Zz:;16
So.;07.03.;5;17;28;32;37;40;Zz:;25;JP;;15.619.311,00;7;à;743.776,00;449;à;17.393,00;20.340;à;511;327.748;à;39;32;40;5;37;28;17;Zz:;25
So.;14.03.;5;7;11;20;23;37;Zz:;34;3;à;18.856.963,00;24;à;351.837,00;590;à;21.468,00;34.026;à;496;563.188;à;37;5;37;23;20;7;11;Zz:;34
So.;21.03.;6;19;25;39;40;42;Zz:;20;2;à;7.543.671,00;6;à;838.185,00;267;à;28.253,00;14.527;à;692;269.146;à;46;42;25;40;6;19;39;Zz:;20
So.;28.03.;5;7;17;28;32;45;Zz:;43;4;à;3.715.957,00;10;à;495.460,00;622;à;11.948,00;26.138;à;379;345.310;à;35;32;45;28;7;17;5;Zz:;43
So.;04.04.;9;18;21;33;36;43;Zz:;6;8;à;1.840.661,00;34;à;144.365,00;695;à;10.593,00;23.895;à;410;355.239;à;34;36;33;18;21;43;9;Zz:;6
So.;11.04.;3;20;33;34;42;45;Zz:;11;2;à;7.349.477,00;10;à;489.965,00;262;à;28.051,00;14.701;à;666;274.759;à;44;42;34;3;45;20;33;Zz:;11
So.;18.04.;5;11;25;31;36;38;Zz:;1;JP;;14.027.964,00;6;à;779.331,00;232;à;30.232,00;13.357;à;700;248.460;à;47;25;31;36;5;38;11;Zz:;1
So.;25.04.;5;21;34;40;41;43;Zz:;28;1;à;32.901.910,00;7;à;898.759,00;273;à;34.567,00;17.535;à;717;338.938;à;46;34;21;41;40;43;5;Zz:;28
So.;02.05.;7;10;13;26;28;36;Zz:;2;2;à;6.723.282,00;23;à;194.877,00;2.732;à;2.460,00;38.287;à;234;409.807;à;27;10;7;28;36;13;26;Zz:;2
So.;09.05.;6;9;15;16;27;37;Zz:;32;3;à;4.805.451,00;20;à;240.272,00;544;à;13.250,00;25.026;à;384;371.324;à;32;16;9;6;27;37;15;Zz:;32
So.;16.05.;5;11;24;25;33;38;Zz:;10;1;à;14.280.586,00;11;à;432.745,00;433;à;16.490,00;22.348;à;426;317.134;à;37;5;11;25;24;38;33;Zz:;10
So.;23.05.;5;15;17;24;34;43;Zz:;45;2;à;6.780.406,00;4;à;1.130.067,00;327;à;20.735,00;15.665;à;577;271.738;à;41;5;34;15;24;17;43;Zz:;45
So.;30.05.;13;20;21;30;33;35;Zz:;26;2;à;6.933.274,00;5;à;924.436,00;451;à;15.373,00;21.240;à;435;335.530;à;34;20;33;30;21;13;35;Zz:;26
So.;06.06.;9;30;36;40;43;45;Zz:;16;JP;;13.645.614,00;5;à;909.707,00;216;à;31.587,00;12.286;à;740;234.068;à;48;43;45;36;9;40;30;Zz:;16
So.;13.06.;11;15;27;30;36;42;Zz:;10;1;à;31.684.553,00;16;à;375.811,00;465;à;19.396,00;23.209;à;518;378.700;à;39;42;11;27;36;30;15;Zz:;10
So.;20.06.;8;12;13;18;24;30;Zz:;23;3;à;4.673.815,00;6;à;778.969,00;498;à;14.077,00;25.487;à;366;308.331;à;37;12;8;13;24;30;18;Zz:;23
So.;27.06.;13;16;26;34;41;44;Zz:;35;2;à;6.899.288,00;6;à;766.587,00;375;à;18.398,00;17.021;à;540;270.979;à;42;44;26;13;34;16;41;Zz:;35
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1993 Lotto - Beträge in ATS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;Zahlen in ;;;;;;;;Sechser;;;Fünfer + Zz;;;Fünfer;;;Vierer;;;Dreier;;;Zahlen in ;;;;;;;
 Datum;;aufsteigender Reihenfolge;;;;;;;;Anzahl    ;;Quote;Anzahl ;;Quote;Anzahl;;Quote;Anzahl;;Quote;Anzahl;;Quote;gezogener Reihenfolge;;;;;;;
So.;04.07.;1;6;12;33;40;45;Zz:;13;2;à;6.841.090,00;11;à;414.611,00;335;à;20.421,00;16.665;à;547;278.788;à;40;12;1;45;40;6;33;Zz:;13
So.;11.07.;2;8;19;20;24;44;Zz:;34;4;à;3.398.222,00;9;à;503.440,00;320;à;21.238,00;15.961;à;567;272.212;à;41;44;19;2;8;24;20;Zz:;34
So.;18.07.;8;11;12;16;19;37;Zz:;33;1;à;13.493.736,00;8;à;562.239,00;325;à;20.759,00;16.773;à;536;287.069;à;39;8;12;19;37;16;11;Zz:;33
So.;25.07.;9;11;13;25;37;44;Zz:;38;1;à;13.346.562,00;18;à;247.158,00;280;à;23.833,00;13.336;à;667;239.119;à;46;44;13;37;9;11;25;Zz:;38
So.;01.08.;2;4;6;26;29;42;Zz:;32;3;à;4.427.712,00;4;à;1.106.928,00;386;à;17.206,00;16.318;à;542;285.002;à;38;42;29;6;2;26;4;Zz:;32
So.;08.08.;2;7;17;18;32;35;Zz:;15;JP;;13.219.118,00;5;à;881.274,00;293;à;22.558,00;15.751;à;559;275.190;à;40;35;18;17;2;7;32;Zz:;15
So.;15.08.;4;11;13;17;34;40;Zz:;37;3;à;10.633.609,00;14;à;444.802,00;519;à;17.997,00;25.866;à;481;424.698;à;36;13;17;40;4;34;11;Zz:;37
So.;22.08.;2;7;20;27;33;43;Zz:;22;7;à;1.961.581,00;13;à;352.078,00;1.117;à;6.146,00;22.097;à;414;330.299;à;34;43;33;20;2;7;27;Zz:;22
So.;29.08.;13;17;23;27;30;35;Zz:;41;3;à;4.576.082,00;7;à;653.726,00;449;à;15.287,00;21.449;à;426;334.769;à;34;27;23;17;13;35;30;Zz:;41
So.;05.09.;3;29;30;37;38;41;Zz:;23;JP;;13.800.272,00;6;à;766.681,00;239;à;28.870,00;12.637;à;728;239.737;à;47;3;30;37;41;29;38;Zz:;23
So.;12.09.;4;5;6;15;38;44;Zz:;37;1;à;32.482.414,00;7;à;889.625,00;259;à;36.065,00;15.955;à;780;327.949;à;47;6;5;44;15;38;4;Zz:;37
So.;19.09.;2;6;8;14;22;29;Zz:;30;2;à;7.033.509,00;22;à;213.136,00;536;à;13.122,00;23.395;à;400;353.719;à;33;6;8;14;2;29;22;Zz:;30
So.;26.09.;15;25;29;33;34;37;Zz:;13;1;à;14.443.986,00;7;à;687.808,00;278;à;25.978,00;17.197;à;559;278.871;à;34;25;37;34;33;15;29;Zz:;13
So.;03.10.;3;10;15;31;36;37;Zz:;45;1;à;14.238.805,00;5;à;949.253,00;300;à;23.731,00;15.225;à;623;279.806;à;42;10;36;3;15;37;31;Zz:;45
So.;10.10.;7;14;15;23;36;41;Zz:;44;JP;;14.171.347,00;5;à;944.756,00;296;à;23.938,00;15.621;à;604;272.340;à;43;23;41;36;7;14;15;Zz:;44
So.;17.10.;5;6;10;17;34;39;Zz:;24;DJP;;52.861.283,00;17;à;480.756,00;570;à;21.507,00;34.295;à;476;592.937;à;34;39;34;10;5;6;17;Zz:;24
So.;24.10.;6;10;16;27;29;35;Zz:;38;6;à;15.777.098,00;52;à;267.957,00;1.472;à;14.198,00;67.338;à;413;1.028.414;à;33;35;29;16;27;10;6;Zz:;38
So.;31.10.;6;25;33;38;42;43;Zz:;45;JP;;15.635.070,00;3;à;1.737.230,00;196;à;39.885,00;13.510;à;771;260.446;à;50;43;38;6;25;33;42;Zz:;45
So.;07.11.;11;15;21;27;29;30;Zz:;44;DJP;;36.384.023,00;7;à;988.045,00;819;à;12.667,00;39.428;à;350;586.231;à;29;11;15;29;21;27;30;Zz:;44
So.;14.11.;22;27;29;36;38;43;Zz:;7;8;à;8.022.609,00;19;à;487.664,00;850;à;16.351,00;36.903;à;502;615.461;à;37;22;27;43;29;36;38;Zz:;7
So.;21.11.;2;19;21;26;34;42;Zz:;44;2;à;8.108.914,00;10;à;540.594,00;376;à;21.566,00;19.392;à;557;342.434;á;39;2;34;21;42;19;26;Zz:;44
So.;28.11.;4;9;14;16;36;42;Zz:;33;3;à;5.165.810,00;9;à;573.978,00;304;à;25.489,00;16.590;à;622;300.958;à;42;4;16;9;14;42;36;Zz:;33
So.;05.12.;2;17;41;42;44;45;Zz:;14;JP;;15.555.553,00;2;à;2.592.592,00;199;à;39.084,00;14.434;à;718;219.147;à;59;41;45;42;17;2;44;Zz:;14
So.;12.12.;7;8;27;36;40;43;Zz:;26;DJP;;36.453.487,00;18;à;386.998,00;451;à;23.168,00;27.687;à;503;467.659;à;37;43;27;8;36;40;7;Zz:;26
So.;19.12.;4;5;7;8;20;30;Zz:;16;4;à;16.037.118,00;23;à;401.376,00;946;à;14.637,00;44.978;à;410;677.424;à;34;4;8;20;30;5;7;Zz:;16
So.;26.12.;1;2;5;7;33;41;Zz:;37;JP;;15.956.713,00;12;à;443.242,00;310;à;25.736,00;19.972;à;532;358.535;à;37;5;2;33;1;41;7;Zz:;37
So.;02.01.;6;7;15;25;26;37;Zz:;4;2;à;18.558.708,00;12;à;587.797,00;532;à;19.887,00;26.056;à;541;444.948;à;39;37;15;25;6;26;7;Zz:;4
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1994 Lotto - Beträge in ATS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;Zahlen in ;;;;;;;;Sechser;;;Fünfer + Zz;;;Fünfer;;;Vierer;;;Dreier;;;Zahlen in ;;;;;;;
 Datum;;aufsteigender Reihenfolge;;;;;;;;Anzahl    ;;Quote;Anzahl ;;Quote;Anzahl;;Quote;Anzahl;;Quote;Anzahl;;Quote;gezogener Reihenfolge;;;;;;;
So.;09.01.;15;23;26;28;32;33;Zz:;40;5;à;2.785.937;14;à;331.659;533;à;13.067;23.676;à;392;360.422;à;32;28;15;32;33;26;23;Zz:;40
So.;16.01.;5;8;11;12;39;45;Zz:;43;2;à;7.924.787;5;à;1.056.638;338;à;23.446;19.010;à;555;344.193;à;38;5;45;39;12;11;8;Zz:;43
So.;23.01.;5;19;20;30;32;39;Zz:;16;JP;;15.583.034;9;à;577.149;363;à;21.464;20.252;à;512;338.485;à;38;19;39;5;32;30;20;Zz:;16
So.;30.01.;14;30;31;34;37;44;Zz:;21;DJP;;36.382.074;8;à;866.626;268;à;38.804;17.785;à;779;326.431;à;53;31;37;34;30;44;14;Zz:;21
So.;06.02.;1;4;6;12;17;23;Zz:;15;6;à;11.134.967;38;à;266.909;1.043;à;14.586;43.446;à;466;666.339;à;38;12;23;6;4;17;1;Zz:;15
So.;13.02.;1;15;20;32;36;42;Zz:;8;1;à;17.136.206;7;à;816.009;256;à;33.469;14.024;à;814;290.530;à;49;36;15;20;1;32;42;Zz:;8
So.;20.02.;19;24;25;34;41;43;Zz:;37;JP;;16.440.492;6;à;913.360;257;à;31.985;14.809;à;740;268.011;à;51;41;19;43;34;24;25;Zz:;37
So.;27.02.;15;18;27;37;41;43;Zz:;2;6;à;6.395.064;18;à;406.109;399;à;27.481;22.820;à;640;404.002;à;45;18;43;15;37;27;41;Zz:;2
So.;06.03.;5;29;30;31;32;37;Zz:;11;1;à;16.504.277;7;à;785.917;265;à;31.140;15.929;à;690;300.405;à;45;29;30;32;31;37;5;Zz:;11
So.;13.03.;7;18;27;31;38;39;Zz:;14;JP;;16.236.312;6;à;902.017;354;à;22.932;18.541;à;583;339.134;à;39;31;18;39;38;27;7;Zz:;14
So.;20.03.;5;23;27;31;37;42;Zz:;10;1;à;57.664.471;14;à;599.805;630;à;19.993;28.613;à;586;483.073;à;43;37;27;31;23;42;5;Zz:;10
So.;27.03.;19;24;32;33;36;40;Zz:;2;JP;;16.370.019;6;à;909.445;301;à;27.192;19.058;à;572;338.736;à;40;36;33;32;19;24;40;Zz:;2
So.;03.04.;1;11;13;32;38;43;Zz:;19;DJP;;38.465.632;11;à;669.564;299;à;36.949;17.941;à;821;357.354;à;51;11;1;32;43;13;38;Zz:;19
So.;10.04.;2;3;13;17;26;39;Zz:;45;4;à;16.692.299;25;à;377.380;1.036;à;13.660;46.276;à;407;709.398;à;33;17;3;26;39;2;13;Zz:;45
So.;17.04.;13;19;23;24;25;32;Zz:;10;JP;;17.052.002;3;à;1.894.666;288;à;29.604;17.993;à;631;337.890;à;42;23;24;25;19;32;13;Zz:;10
So.;24.04.;2;7;12;14;25;40;Zz:;18;3;à;13.285.701;8;à;950.212;450;à;25.339;25.525;à;595;439.341;à;43;2;40;25;14;7;12;Zz:;18
So.;01.05.;12;16;30;39;40;42;Zz:;3;JP;;16.875.296;8;à;703.137;281;à;30.027;17.050;à;659;319.316;à;44;30;39;16;12;40;42;Zz:;3
So.;08.05.;3;5;11;25;42;44;Zz:;30;4;à;9.669.944;8;à;908.520;368;à;29.625;21.439;à;678;407.103;à;44;44;42;11;25;3;5;Zz:;30
So.;15.05.;1;9;12;23;28;45;Zz:;27;1;à;16.203.026;26;à;207.731;480;à;16.878;22.308;à;484;361.930;à;37;45;9;28;23;1;12;Zz:;27
So.;22.05.;2;9;11;16;23;45;Zz:;35;2;à;7.938.243;10;à;529.216;480;à;16.538;23.769;à;445;352.626;à;37;16;2;23;9;45;11;Zz:;35
So.;29.05.;1;3;16;20;26;37;Zz:;17;1;à;15.276.103;7;à;727.433;225;à;33.946;15.490;à;657;291.871;à;43;3;26;16;37;20;1;Zz:;17
So.;05.06.;3;5;9;21;29;39;Zz:;45;9;à;1.669.452;24;à;208.681;934;à;8.043;35.636;à;281;453.793;à;27;9;21;39;29;5;3;Zz:;45
So.;12.06.;1;19;26;29;36;37;Zz:;31;JP;;15.244.423;2;à;2.540.737;224;à;34.027;14.029;à;724;285.679;à;44;36;26;1;19;29;37;Zz:;31
So.;19.06.;5;7;21;23;25;26;Zz:;20;1;à;53.982.113;14;à;559.363;745;à;15.767;38.323;à;408;614.178;à;31;26;5;7;25;21;23;Zz:;20
So.;26.06.;7;14;19;22;24;40;Zz:;36;3;à;5.148.791;6;à;858.131;322;à;23.985;18.903;à;544;328.214;à;39;22;24;19;7;40;14;Zz:;36
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1994 Lotto - Beträge in ATS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;Zahlen in ;;;;;;;;Sechser;;;Fünfer + Zz;;;Fünfer;;;Vierer;;;Dreier;;;Zahlen in ;;;;;;;
 Datum;;aufsteigender Reihenfolge;;;;;;;;Anzahl    ;;Quote;Anzahl ;;Quote;Anzahl;;Quote;Anzahl;;Quote;Anzahl;;Quote;gezogener Reihenfolge;;;;;;;
So.;03.07.;3;10;28;34;41;43;Zz:;15;1;à;15.112.201;13;à;387.492;325;à;23.249;18.966;à;531;328.376;à;38;43;28;10;34;41;3;Zz:;15
So.;10.07.;11;22;24;33;37;43;Zz:;19;2;à;7.551.214;10;à;503.414;392;à;19.263;18.256;à;551;302.108;à;41;24;33;11;43;22;37;Zz:;19
So.;17.07.;17;20;21;30;31;39;Zz:;29;2;à;7.398.708;16;à;308.279;461;à;16.049;21.517;à;458;334.863;à;36;39;17;31;20;21;30;Zz:;29
So.;24.07.;16;32;33;36;43;45;Zz:;17;1;à;14.586.021;3;à;1.620.669;376;à;19.396;16.892;à;575;284.824;à;42;16;32;45;33;43;36;Zz:;17
So.;31.07.;4;7;9;13;18;22;Zz:;14;3;à;4.845.871;13;à;372.759;644;à;11.286;26.692;à;363;386.774;à;31;18;9;4;22;13;7;Zz:;14
So.;07.08.;1;16;17;21;25;29;Zz:;36;1;à;14.754.034;5;à;983.602;292;à;25.263;17.012;à;578;307.606;à;39;1;29;17;16;25;21;Zz:;36
So.;14.08.;12;24;25;36;43;45;Zz:;15;1;à;14.780.819;6;à;821.156;330;à;22.395;15.046;à;654;250.984;à;49;45;12;25;24;43;36;Zz:;15
So.;21.08.;3;4;9;16;19;32;Zz:;2;2;à;7.329.759;10;à;488.650;457;à;16.038;24.216;à;403;377.269;à;32;9;4;19;3;32;16;Zz:;2
So.;28.08.;2;5;10;32;41;44;Zz:;34;JP;;14.868.327;6;à;826.018;301;à;24.698;16.695;à;593;292.748;à;42;32;2;10;44;41;5;Zz:;34
So.;04.09.;4;8;14;40;41;45;Zz:;12;1;à;37.908.141;9;à;853.326;400;à;28.799;24.435;à;628;415.320;à;46;40;14;41;4;8;45;Zz:;12
So.;11.09.;8;10;15;18;23;38;Zz:;11;1;à;16.018.557;10;à;533.951;437;à;18.327;21.681;à;492;356.462;à;37;38;15;18;8;23;10;Zz:;11
So.;18.09.;17;19;23;39;42;43;Zz:;16;1;à;15.737.469;6;à;874.303;312;à;25.220;16.833;à;623;299.457;à;43;43;42;17;23;19;39;Zz:;16
So.;25.09.;8;10;11;13;27;36;Zz:;7;6;à;2.575.245;13;à;396.191;611; à;12.644;24.117;à;427;383.918;à;33;36;10;8;11;13;27;Zz:;7
So.;02.10.;6;7;18;25;33;42;Zz:;38;3;à;5.104.972;3;à;1.701.657;475;à;16.120;20.198;à;505;314.548;à;40;6;7;25;42;33;18;Zz:;38
So.;09.10.;4;10;13;18;19;21;Zz:;14;6;à;2.524.057;14;à;360.579;455;à;16.642;22.470;à;449;355.574;à;35;19;21;4;18;13;10;Zz:;14
So.;16.10.;17;25;29;33;39;42;Zz:;18;1;à;14.991.511;8;à;624.646;506;à;14.813;22.934;à;435;336.178;à;37;33;29;39;17;25;42;Zz:;18
So.;23.10.;10;21;29;39;43;45;Zz:;30;4;à;3.761.679;11;à;455.961;548;à;13.728;22.053;à;454;331.978;à;37;45;29;39;10;21;43;Zz:;30
So.;30.10.;3;15;27;28;37;41;Zz:;20;5;à;2.963.417;9;à;548.780;623;à;11.891;24.963;à;395;356.436;à;34;28;3;37;41;27;15;Zz:;20
So.;06.11.;1;6;15;18;26;30;Zz:;11;2;à;7.399.211;11;à;448.437;493;à;15.008;21.687;à;454;334.789;à;36;18;30;6;26;15;1;Zz:;11
So.;13.11.;4;7;8;13;15;29;Zz:;5;5;à;7.000.000;17;à;355.482;593;à;15.286;28.533;à;423;457.769;à;33;4;7;29;13;15;8;Zz:;5
So.;20.11.;4;14;21;25;35;40;Zz:;36;4;à;3.889.635;6;à;864.363;391;à;19.895;18.621;à;557;319.635;à;40;21;35;40;4;14;25;Zz:;36
So.;27.11.;4;26;30;35;36;38;Zz:;28;JP;;16.103.664;2;à;2.683.944;240;à;33.549;18.797;à;571;338.050;à;39;36;26;30;4;35;38;Zz:;28
So.;04.12.;1;5;11;20;35;40;Zz:;45;8;à;7.030.860;22;à;364.235;649;à;18.520;30.365;à;527;512.025;à;39;20;5;40;35;1;11;Zz:;45
So.;11.12.;6;9;14;18;37;42;Zz:;8;3;à;5.326.036;3;à;1.775.345;349;à;22.891;17.313;à;615;303.758;à;43;42;14;9;6;37;18;Zz:;8
So.;18.12.;5;11;22;23;27;43;Zz:;37;1;à;35.967.595;13;à;461.123;550;à;16.348;28.320;à;423;456.407;à;32;11;5;27;22;43;23;Zz:;37
So.;25.12.;2;5;24;39;41;43;Zz:;45;1;à;16.443.445;7;à;783.021;339;à;24.252;17.644;à;621;323.441;à;42;5;39;2;41;24;43;Zz:;45
So.;01.01.;7;13;15;19;25;38;Zz:;41;2;à;15.500.000;9;à;671.902;487;à;18.625;28.829;à;419;399.647;à;37;15;25;7;38;13;19;Zz:;41
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1995 Lotto - Beträge in ATS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;Zahlen in ;;;;;;;;Sechser;;;Fünfer + Zz;;;Fünfer;;;Vierer;;;Dreier;;;Zahlen in ;;;;;;;
 Datum;;aufsteigender Reihenfolge;;;;;;;;Anzahl    ;;Quote;Anzahl ;;Quote;Anzahl;;Quote;Anzahl;;Quote;Anzahl;;Quote;gezogener Reihenfolge;;;;;;;
So.;08.01.;7;9;13;16;22;27;Zz:;23;3;à;4.833.029,00;14;à;345.216,00;589;à;12.308,00;27.744;à;348;404.577;à;29;7;22;16;9;13;27;Zz:;23
So.;15.01.;6;7;9;30;33;40;Zz:;5;1;à;16.765.762,00;7;à;798.369,00;486;à;17.248,00;24.233;à;461;408.673;à;34;6;30;9;7;33;40;Zz:;5
So.;22.01.;9;17;27;36;38;42;Zz:;23;7;à;2.241.757,00;26;à;201.183,00;849;à;9.241,00;26.939;à;388;368.641;à;35;27;38;42;9;17;36;Zz:;23
So.;29.01.;2;11;20;28;30;35;Zz:;8;4;à;6.251.959,00;14;à;381.139,00;533;à;15.016,00;23.822;à;447;371.931;à;35;11;28;30;2;35;20;Zz:;8
So.;05.02.;1;12;20;22;37;42;Zz:;7;1;à;15.714.461,00;7;à;748.307,00;312;à;25.183,00;15.717;à;666;272.631;à;48;20;42;1;22;37;12;Zz:;7
So.;12.02.;2;4;9;21;22;42;Zz:;28;3;à;5.298.196,00;7;à;756.885,00;414;à;19.196,00;23.367;à;453;385.454;à;34;21;2;22;4;42;9;Zz:;28
So.;19.02.;9;15;25;26;40;43;Zz:;36;JP;;15.710.523,00;7;à;748.120,00;324;à;24.244,00;17.857;à;586;317.955;à;41;25;40;43;26;15;9;Zz:;36
So.;26.02.;17;23;27;28;29;43;Zz:;44;3;à;18.391.361,00;7;à;1.131.096,00;526;à;22.578,00;30.315;à;522;555.550;à;35;28;23;27;29;43;17;Zz:;44
So.;05.03.;4;5;13;21;42;45;Zz:;31;1;à;16.312.544,00;3;à;1.812.504,00;299;à;27.278,00;17.686;à;614;323.963;à;41;45;42;13;21;4;5;Zz:;31
So.;12.03.;1;7;14;19;31;40;Zz:;22;2;à;7.859.726,00;12;à;436.651,00;392;à;20.050,00;22.093;à;474;319.196;à;41;19;1;40;31;7;14;Zz:;22
So.;19.03.;4;5;30;35;38;42;Zz:;36;JP;;15.142.574,00;7;à;721.074,00;194;à;39.027,00;14.688;à;687;271.805;à;46;30;38;42;35;5;4;Zz:;36
So.;26.03.;3;14;17;31;39;43;Zz:;38;4;à;8.681.047,00;7;à;932.457,00;577;à;16.968,00;25.139;à;519;407.463;à;40;31;43;39;14;3;17;Zz:;38
So.;02.04.;3;7;11;15;17;35;Zz:;5;JP;;15.649.307,00;24;à;217.351,00;555;à;14.098,00;28.670;à;363;424.920;à;30;11;3;17;7;15;35;Zz:;5
So.;09.04.;3;7;21;28;40;41;Zz:;34;6;à;5.889.341,00;22;à;298.283,00;656;à;15.005,00;30.676;à;427;482.493;à;34;28;21;41;7;40;3;Zz:;34
So.;16.04.;6;8;10;16;22;35;Zz:;23;2;à;7.794.136,00;11;à;472.371,00;565;à;13.794,00;27.640;à;375;403.778;à;32;35;6;10;8;16;22;Zz:;23
So.;23.04.;12;26;30;38;43;44;Zz:;17;1;à;14.501.245,00;6;à;805.624,00;194;à;37.374,00;12.859;à;751;265.904;à;45;44;30;12;43;26;38;Zz:;17
So.;30.04.;21;24;26;38;39;41;Zz:;25;JP;;14.738.954,00;5;à;982.596,00;248;à;29.715,00;14.637;à;671;280.023;à;43;24;38;41;26;39;21;Zz:;25
So.;07.05.;1;10;15;28;38;42;Zz:;31;5;à;10.041.405,00;16;à;431.856,00;614;à;16.880,00;26.007;à;531;414.437;à;41;15;42;38;28;10;1;Zz:;31
So.;14.05.;7;9;13;15;16;30;Zz:;20;1;à;14.851.252,00;14;à;353.601,00;402;à;18.471,00;22.208;à;445;354.141;à;34;15;30;13;7;16;9;Zz:;20
So.;21.05.;8;15;25;33;35;45;Zz:;42;JP;;14.479.684,00;10;à;482.656,00;637;à;11.365,00;22.498;à;429;300.414;à;40;15;8;45;35;33;25;Zz:;42
So.;28.05.;1;3;28;36;38;43;Zz:;6;3;à;11.061.484,00;8;à;779.365,00;314;à;29.784,00;19.295;à;646;357.873;à;43;1;38;28;43;36;3;Zz:;6
So.;04.06.;9;22;30;37;38;44;Zz:;23;JP;;14.666.717,00;4;à;1.222.226,00;272;à;26.960,00;14.146;à;691;264.195;à;46;38;9;30;37;22;44;Zz:;23
So.;11.06.;13;23;38;41;42;45;Zz:;4;1;à;33.184.415,00;8;à;771.570,00;247;à;37.485,00;16.145;à;764;309.744;à;49;41;38;42;23;13;45;Zz:;4
So.;18.06.;4;9;27;28;40;42;Zz:;45;5;à;2.968.136,00;8;à;618.361,00;471;à;15.754,00;23.434;à;422;367.072;à;33;9;42;40;28;27;4;Zz:;45
