1154,38,57,58,62,63
1155,1,9,34,35,86
1156,13,28,52,75,83
1157,7,10,18,33,41
1158,17,57,59,60,71
1159,10,43,59,80,85
1160,11,25,32,78,83
1161,23,36,54,55,74
1162,12,38,62,64,71
1163,58,66,68,83,89
1164,17,32,34,82,87
1165,17,53,60,79,82
1166,12,36,61,69,88
1167,15,18,60,74,78
1168,7,8,11,29,90
1169,5,17,32,35,81
1170,42,54,62,68,75
1171,32,35,54,68,77
1172,4,10,20,59,79
1173,44,50,82,85,88
1174,14,28,31,78,88
1175,30,39,55,57,85
1176,6,9,64,67,79
1177,9,22,58,69,79
1178,22,32,56,61,73
1179,36,50,51,80,82
1180,23,50,76,79,89
1181,17,35,58,59,63
1182,4,9,18,25,63
1183,3,21,35,40,45
1184,46,47,70,77,79
1185,21,44,53,56,77
1186,3,49,64,76,90
1187,17,29,64,70,82
1188,28,34,39,40,81
1189,18,47,49,55,60
1190,13,17,20,82,86
1191,7,23,27,35,61
1192,18,38,45,58,80
1193,16,18,50,69,88
1194,5,16,26,50,73
1195,15,48,65,67,81
1196,13,31,43,53,60
1197,1,47,58,86,90
1198,20,23,51,59,64
1199,25,42,48,52,90
1200,5,11,47,48,77
1201,15,29,37,39,55
1202,4,30,47,67,81
1203,19,57,59,73,74
1204,10,19,57,64,81
1205,14,16,33,78,83
1206,4,11,31,37,64
1207,11,16,34,42,59
1208,1,5,34,66,72
1209,8,10,70,76,85
1210,4,22,30,67,88
1211,16,29,53,57,80
1212,7,27,40,49,78
1213,17,21,32,63,73
1214,24,30,37,54,83
1215,14,25,42,52,64
1216,5,11,57,67,73
1217,41,65,66,75,81
1218,22,23,50,82,90
1219,4,27,36,63,78
1220,6,20,36,69,84
1221,2,13,34,57,75
1222,6,30,68,74,81
1223,2,32,36,39,58
1224,17,40,45,50,58
1225,12,13,53,62,69
1226,42,48,57,73,87
1227,28,40,58,64,69
1228,48,54,57,60,90
1229,4,41,55,58,88
1230,22,25,48,70,73
1231,25,42,48,54,87
1232,16,34,38,49,70
1233,13,19,66,77,78
1234,29,55,64,66,74
1235,11,27,84,85,87
1236,27,32,35,82,89
1237,17,30,54,68,82
1238,27,48,61,63,80
1239,2,45,62,66,90
1240,36,79,82,85,86
1241,7,50,58,60,85
1242,29,39,43,55,68
1243,11,17,68,88,89
1244,8,20,38,59,69
1245,1,17,20,37,66
1246,13,15,41,61,71
1247,7,42,49,55,79
1248,10,37,48,65,89
1249,32,41,53,59,68
1250,14,20,45,57,72
1251,48,56,76,79,87
1252,9,20,22,27,37
1253,3,19,28,57,64
1254,12,19,27,31,35
1255,2,4,17,25,61
1256,10,13,28,55,72
1257,26,31,53,72,73
1258,26,27,42,55,86
1259,32,47,55,74,78
1260,15,29,45,77,83
1261,1,10,28,31,50
1262,15,26,27,31,66
1263,12,41,43,57,61
1264,7,41,70,71,84
1265,2,33,38,39,59
1266,10,17,46,47,75
1267,10,34,54,75,78
1268,7,22,24,43,80
1269,1,35,61,77,83
1270,6,17,50,55,85
1271,12,16,34,40,90
1272,5,9,22,25,31
1273,5,6,47,58,76
1274,6,46,59,67,71
1275,29,39,51,64,82
1276,2,12,31,46,87
1277,2,10,49,66,73
1278,58,75,81,82,86
1279,53,61,70,75,86
1280,1,13,35,41,53
1281,9,20,36,52,89
1282,5,23,37,45,86
1283,15,26,42,66,84
1284,4,40,79,85,86
1285,9,12,44,56,82
1286,5,24,77,84,88
1287,14,65,67,70,77
1288,17,20,25,62,79
1289,3,27,42,53,73
1290,6,9,26,84,88
1291,21,25,35,41,62
1292,11,64,71,72,80
1293,35,46,51,56,69
1294,6,57,60,67,79
1295,26,35,59,77,83
1296,2,6,19,44,52
1297,27,33,66,76,81
1298,11,30,60,83,88
1299,31,40,76,84,89
1300,24,30,40,81,85
1301,3,20,34,39,71
1302,2,15,36,48,73
1303,8,13,18,54,74
1304,31,64,72,75,89
1305,1,26,41,45,76
1306,9,18,21,52,57
1307,7,25,43,65,74
1308,30,41,57,62,84
1309,26,30,69,82,85
1310,9,11,18,24,51
1311,12,26,28,35,44
1312,8,24,32,45,60
1313,10,12,25,41,85
1314,15,43,54,69,74
1315,7,10,32,71,84
1316,3,13,30,45,49
1317,39,49,52,66,70
1318,1,14,46,59,64
1319,4,18,21,24,29
1320,22,33,45,66,81
1321,1,5,13,55,78
1322,17,54,60,61,90
1323,23,51,70,71,73
1324,57,59,67,88,90
1325,36,40,42,62,66
1326,13,44,47,79,81
1327,23,28,40,44,52
1328,35,44,56,66,70
1329,4,21,25,34,75
1330,30,40,41,43,75
1331,14,26,59,75,85
1332,15,31,32,52,64
1333,23,50,55,67,83
1334,6,16,26,39,66
1335,16,22,56,57,80
1336,47,48,51,66,83
1337,9,35,44,49,53
1338,12,19,20,70,73
1339,10,11,21,54,63
1340,2,23,76,82,89
1341,31,37,44,73,86
1342,21,50,59,78,80
1343,8,45,51,56,74
1344,11,23,24,31,64
1345,11,39,46,50,65
1346,8,11,51,75,86
1347,18,57,62,75,77
1348,10,22,27,28,82
1349,25,43,56,66,78
1350,15,61,67,71,86
1351,3,19,35,56,64
1352,16,38,58,73,87
1353,14,32,49,72,77
1354,25,58,81,88,90
1355,2,30,55,57,64
1356,34,42,55,79,85
1357,30,33,83,88,89
1358,23,40,62,77,85
1359,32,34,78,88,89
1360,2,15,38,60,77
1361,3,19,27,28,75
1362,17,39,43,55,79
1363,22,28,38,42,76
1364,28,30,31,77,86
1365,8,14,43,48,54
1366,40,58,66,69,75
1367,33,38,46,67,74
1368,2,29,40,62,65
1369,36,38,42,54,66
1370,26,43,54,56,70
1371,1,3,10,25,62
1372,11,13,45,67,75
1373,4,17,23,47,66
1374,1,14,22,72,89
1375,7,14,33,64,82
1376,16,27,33,34,46
1377,28,35,69,81,82
1378,5,47,62,75,84
1379,22,31,50,60,67
1380,4,6,27,68,89
1381,11,40,45,72,80
1382,10,29,44,52,77
1383,13,22,38,65,90
1384,7,29,40,63,77
1385,29,40,51,65,66
1386,14,27,41,56,76
1387,23,26,49,68,78
1388,19,28,56,72,87
1389,21,25,39,45,56
1390,2,5,20,42,78
1391,26,37,40,72,85
1392,10,24,32,67,72
1393,20,32,71,78,84
1394,24,52,77,80,88
1395,29,35,50,72,87
1396,30,50,55,76,77
1397,19,21,52,82,83
1398,5,30,61,63,86
1399,20,28,44,46,82
1400,1,52,67,68,83
1401,46,47,62,67,88
1402,9,20,59,60,70
1403,19,20,56,76,77
1404,22,50,54,57,89
1405,4,12,43,62,76
1406,12,24,66,77,86
1407,14,19,20,73,76
1408,14,44,46,52,70
1409,14,32,35,66,89
1410,1,39,53,68,70
1411,38,42,48,51,85
1412,8,13,29,47,87
1413,18,19,61,68,72
1414,8,9,32,49,63
1415,21,26,44,49,81
1416,24,35,41,52,67
1417,5,40,46,54,90
1418,12,62,69,72,82
1419,6,42,57,58,70
1420,26,32,34,52,85
1421,14,33,70,73,83
1422,8,21,27,46,58
1423,16,37,71,72,82
1424,5,32,38,64,81
1425,61,65,74,83,85
1426,11,13,66,80,87
1427,1,9,48,54,85
1428,46,64,65,77,81
1429,19,23,47,72,79
1430,8,43,78,87,90
1431,1,3,21,43,52
1432,22,23,54,62,68
1433,6,16,26,42,74
1434,17,69,75,80,89
1435,12,57,79,82,83
1436,27,33,52,72,73
1437,16,26,33,66,72
1438,24,48,60,66,85
1439,24,25,33,50,61
1440,13,51,69,71,72
1441,8,13,42,70,80
1442,5,11,44,56,79
1443,27,34,49,63,68
1444,8,37,44,51,80
1445,15,31,39,51,73
1446,6,20,40,46,47
1447,7,32,63,77,81
1448,27,52,53,57,62
1449,2,17,28,77,79
1450,23,28,44,55,76
1451,7,14,27,45,51
1452,42,52,62,83,90
1453,22,52,65,66,76
1454,23,45,62,74,86
1455,3,12,22,29,36
1456,6,15,23,69,90
1457,16,45,51,52,90
1458,14,29,40,55,76
1459,20,35,48,66,80
1460,1,4,33,67,75
1461,39,55,58,71,74
1462,9,27,33,40,50
1463,16,50,66,73,74
1464,2,19,69,85,87
1465,7,11,33,78,81
1466,10,20,40,54,85
1467,5,25,35,39,52
1468,5,10,45,71,76
1469,5,19,49,85,90
1470,47,56,62,67,70
1471,27,29,49,72,77
1472,30,42,63,64,78
1473,12,28,35,41,55
1474,11,27,57,68,78
1475,6,11,29,35,81
1476,31,34,43,74,90
1477,11,22,73,75,77
1478,50,53,64,68,71
1479,16,42,63,65,77
1480,2,26,36,37,72
1481,7,23,72,76,81
1482,11,54,72,79,86
1483,3,10,12,15,89
1484,6,10,41,45,85
1485,11,15,31,41,77
1486,43,61,77,82,88
1487,16,22,32,51,79
1488,7,12,38,54,57
1489,4,18,43,68,85
1490,12,43,58,69,74
1491,5,13,14,63,68
1492,5,14,35,85,88
1493,13,18,23,43,76
1494,21,35,45,48,63
1495,37,64,65,72,84
1496,10,12,31,67,72
1497,3,26,28,47,80
1498,7,9,35,59,73
1499,12,58,76,78,86
1500,21,43,44,52,88
1501,7,21,39,56,64
1502,14,46,50,68,76
1503,2,25,29,83,86
1504,14,20,34,71,82
1505,30,44,53,77,86
1506,15,33,36,48,83
1507,16,39,59,63,68
1508,7,35,68,75,80
1509,13,22,47,67,68
1510,29,58,62,70,77
1511,15,16,47,58,67
1512,7,8,19,29,53
1513,10,12,18,51,77
1514,3,8,16,29,36
1515,8,10,54,63,64
1516,10,25,26,72,77
1517,19,49,69,83,86
1518,21,26,54,58,59
1519,8,43,54,59,81
1520,11,20,36,82,90
1521,5,46,47,55,79
1522,26,50,66,74,89
1523,11,40,44,68,84
1524,14,38,52,54,86
1525,1,5,11,40,62
1526,13,42,51,66,84
1527,29,44,51,52,89
1528,10,16,27,43,70
1529,25,29,68,71,80
1530,26,60,61,67,82
1531,1,34,64,73,88
1532,9,28,33,42,62
1533,6,35,37,62,72
1534,1,12,22,48,65
1535,3,41,49,61,76
1536,15,36,52,56,83
1537,9,17,33,60,68
1538,20,21,27,59,67
1539,7,74,79,87,90
1540,32,36,42,51,64
1541,15,34,50,78,84
1542,2,27,35,39,59
1543,19,23,38,46,65
1544,31,44,52,54,73
1545,1,4,39,54,79
1546,6,22,65,78,79
1547,7,32,54,60,78
1548,32,49,53,78,86
1549,1,46,59,69,82
1550,33,47,64,71,83
1551,4,7,30,58,77
1552,20,37,39,62,75
1553,4,15,18,61,65
1554,14,25,28,43,52
1555,9,34,37,81,84
1556,16,40,77,86,88
1557,7,10,38,66,79
1558,3,36,39,42,45
1559,4,21,30,34,45
1560,6,12,26,45,80
1561,6,53,69,80,86
1562,7,28,42,43,69
1563,36,42,85,89,90
1564,29,47,57,62,63
1565,15,18,42,43,53
1566,36,44,47,49,90
1567,8,20,47,48,54
1568,10,51,72,73,81
1569,8,22,32,50,59
1570,9,10,18,63,81
1571,38,68,78,85,90
1572,2,19,26,28,68
1573,1,2,5,15,45
1574,7,8,23,33,48
1575,1,10,17,24,73
1576,21,29,34,35,43
1577,29,41,51,65,66
1578,3,53,54,55,57
1579,40,56,64,68,80
1580,5,25,36,54,66
1581,25,33,48,79,84
1582,40,58,69,82,87
1583,27,57,69,76,83
1584,28,47,61,72,74
1585,22,53,77,78,86
1586,6,16,18,23,45
1587,3,5,36,55,70
1588,4,31,33,58,76
1589,5,47,51,72,81
1590,21,33,59,71,83
1591,7,11,29,49,51
1592,13,47,50,67,76
1593,1,8,14,17,38
1594,13,22,45,47,87
1595,3,52,64,74,77
1596,16,45,52,87,90
1597,41,43,44,54,55
1598,1,4,5,22,39
1599,12,20,44,81,82
1600,4,5,29,75,90
1601,7,25,28,36,88
1602,1,20,29,35,47
1603,35,55,60,79,86
1604,24,55,78,79,87
1605,16,33,44,76,80
1606,6,8,32,53,90
1607,33,34,56,62,81
1608,10,46,59,63,81
1609,4,19,21,49,63
1610,29,34,37,47,90
1611,5,9,35,36,61
1612,19,21,37,42,71
1613,5,25,32,63,75
1614,7,14,60,66,86
1615,16,19,41,44,86
1616,35,48,71,78,83
1617,10,20,22,48,72
1618,8,45,58,72,80
1619,11,47,56,64,73
1620,39,54,58,73,74
1621,34,58,61,65,75
1622,7,22,45,49,83
1623,6,14,39,50,64
1624,16,48,49,71,83
1625,9,12,14,17,41
1626,10,19,71,76,80
1627,9,24,42,57,69
1628,13,36,45,48,64
1629,5,31,43,69,79
1630,5,27,59,87,89
1631,26,33,38,43,53
1632,24,38,39,60,69
1633,5,39,63,80,88
1634,23,32,48,61,90
1635,1,30,60,70,87
1636,8,61,73,74,84
1637,13,34,67,68,78
1638,16,21,25,37,86
1639,28,39,55,68,71
1640,11,15,16,38,65
1641,29,42,69,85,86
1642,21,43,56,65,66
1643,7,10,26,63,72
1644,9,11,44,49,85
1645,19,41,57,64,70
1646,11,54,61,81,86
1647,30,45,50,68,80
1648,3,10,15,24,70
1649,36,60,67,70,80
1650,49,53,66,79,83
1651,30,32,49,54,65
1652,9,10,13,60,64
1653,13,22,23,43,89
1654,22,35,43,63,85
1655,25,41,46,70,84
1656,13,24,33,63,72
1657,10,13,17,25,69
1658,4,6,23,35,65
1659,23,44,60,83,90
1660,7,13,27,56,83
1661,37,53,58,69,89
1662,11,52,74,86,90
1663,5,22,56,57,74
1664,1,31,34,50,66
1665,9,35,53,60,83
1666,2,12,50,62,74
1667,6,37,41,64,90
1668,1,18,28,33,88
1669,32,41,51,65,77
1670,36,61,64,75,88
1671,5,9,64,66,72
1672,6,8,23,71,83
1673,12,41,50,61,72
1674,11,12,42,76,83
1675,19,23,57,63,66
1676,7,26,70,76,87
1677,18,37,64,78,82
1678,60,61,69,71,79
1679,32,34,40,51,62
1680,19,31,49,74,81
1681,8,62,65,78,80
1682,12,14,25,50,85
1683,22,28,40,73,85
1684,21,45,47,58,79
1685,35,42,49,54,78
1686,3,14,36,38,42
1687,18,34,46,51,81
1688,4,13,44,85,89
1689,20,36,44,71,88
1690,1,4,6,79,83
1691,21,35,45,70,89
1692,30,33,57,73,83
1693,16,20,27,57,71
1694,57,74,78,83,87
1695,2,23,67,69,86
1696,11,26,46,63,67
1697,11,22,26,49,88
1698,29,58,63,73,85
1699,12,18,30,42,46
1700,21,32,64,84,89
1701,44,59,68,72,73
1702,18,21,34,40,71
1703,19,30,49,61,71
1704,20,22,32,41,86
1705,2,19,38,49,81
1706,16,18,28,35,82
1707,2,6,9,23,26
1708,17,70,72,75,84
1709,11,13,48,49,51
1710,12,59,62,69,90
1711,10,17,33,71,75
1712,16,25,38,78,83
1713,7,23,30,72,75
1714,15,37,65,79,87
1715,14,31,57,69,85
1716,9,21,46,57,69
1717,19,48,51,78,86
1718,11,32,40,48,88
1719,26,34,35,77,79
1720,8,22,65,66,80
1721,23,36,68,83,87
1722,4,11,15,64,66
1723,2,57,63,70,89
1724,1,37,43,76,89
1725,15,34,37,50,71
1726,10,11,18,22,85
1727,7,18,48,59,77
1728,41,42,44,51,64
1729,13,48,54,57,70
1730,15,56,78,82,88
1731,29,40,62,86,90
1732,32,47,57,66,82
1733,21,39,56,58,86
1734,35,47,49,64,66
1735,1,7,32,76,84
1736,25,30,38,56,79
1737,1,42,49,62,74
1738,12,34,46,64,82
1739,30,45,66,79,80
1740,31,37,64,70,78
1741,3,32,33,38,49
1742,1,38,55,73,74
1743,30,31,47,51,52
1744,27,30,41,52,80
1745,2,27,32,55,86
1746,14,24,26,37,83
1747,30,35,40,75,82
1748,23,24,31,49,64
1749,10,16,72,80,83
1750,10,16,22,25,61
1751,4,16,50,60,83
1752,45,48,57,78,90
1753,28,75,76,81,82
1754,27,69,82,84,86
1755,8,52,55,65,76
1756,3,5,44,78,80
1757,5,36,38,42,74
1758,29,43,81,85,87
1759,18,23,50,68,77
1760,10,21,23,41,46
1761,21,46,52,80,87
1762,49,54,68,80,84
1763,13,21,25,41,50
1764,1,5,32,72,78
1765,16,26,52,77,78
1766,2,15,64,67,69
1767,32,41,44,76,82
1768,3,9,26,38,47
1769,7,15,25,53,86
1770,6,8,42,60,73
1771,14,37,47,66,67
1772,20,32,35,51,67
1773,11,13,20,22,36
1774,20,35,43,59,70
1775,16,38,47,55,71
1776,7,36,39,48,64
1777,5,8,21,25,33
1778,1,20,61,78,88
1779,20,43,47,57,87
1780,45,56,58,66,86
1781,18,24,43,60,68
1782,3,15,53,65,73
1783,21,25,56,59,67
1784,1,29,31,40,47
1785,8,37,59,62,84
1786,29,55,75,81,87
1787,14,20,59,60,71
1788,12,19,27,37,79
1789,24,26,31,76,77
1790,13,38,71,76,85
1791,14,52,60,70,90
1792,2,28,36,77,79
1793,38,47,68,78,83
1794,4,35,50,80,84
1795,25,37,38,64,76
1796,3,9,46,70,90
1797,24,27,49,52,80
1798,7,9,22,56,64
1799,4,31,45,77,90
1800,3,30,54,55,58
1801,21,26,27,33,88
1802,1,17,19,55,66
1803,13,20,36,61,77
1804,15,17,37,51,81
1805,36,51,60,67,69
1806,24,32,75,77,80
1807,1,38,71,75,80
1808,2,17,35,68,86
1809,9,24,29,59,63
1810,28,33,48,49,58
1811,48,70,73,78,82
1812,1,8,39,44,52
1813,7,29,44,47,82
1814,17,18,46,65,87
1815,9,10,15,34,86
1816,13,18,38,44,67
1817,17,26,42,62,76
1818,11,61,79,89,90
1819,2,26,34,46,60
1820,26,39,42,54,65
1821,11,24,37,52,54
1822,4,7,46,64,80
1823,19,21,29,58,79
1824,36,51,61,65,73
1825,26,28,47,58,86
1826,16,17,27,41,55
1827,13,27,36,54,61
1828,14,30,41,61,62
1829,24,25,27,31,70
1830,24,27,45,48,65
1831,16,47,59,62,80
1832,35,47,50,55,81
1833,30,33,73,82,84
1834,5,52,53,77,81
1835,8,28,30,31,78
1836,10,38,41,58,77
1837,2,3,72,85,89
1838,5,12,27,69,75
1839,50,58,73,76,85
1840,19,36,44,54,70
1841,21,22,27,31,86
1842,28,36,68,74,80
1843,4,22,51,61,62
1844,1,5,25,37,40
1845,10,50,75,86,87
1846,44,62,63,82,84
1847,7,8,10,22,69
1848,8,39,51,54,86
1849,29,30,35,42,75
1850,19,30,43,59,83
1851,8,59,62,76,81
1852,12,33,37,68,88
1853,2,23,24,80,90
1854,21,36,38,81,85
1855,7,17,19,29,76
1856,29,75,81,82,86
1857,23,27,29,78,81
1858,29,40,69,79,90
1859,17,56,65,79,89
1860,3,7,13,21,59
1861,3,13,28,38,72
1862,3,15,32,34,87
1863,2,15,49,52,56
1864,1,24,29,36,56
1865,3,9,46,64,74
1866,11,24,37,52,61
1867,42,46,58,68,80
1868,25,43,62,63,84
1869,27,34,53,55,86
1870,6,16,25,42,84
1871,11,29,41,65,78
1872,7,34,46,73,88
1873,11,27,45,54,81
1874,11,13,22,60,65
1875,20,22,50,53,79
1876,40,59,65,76,87
1877,10,12,28,61,88
1878,24,46,62,64,80
1879,14,22,30,54,75
1880,34,47,55,65,90
1881,10,25,28,65,85
1882,3,17,46,68,78
1883,39,46,49,59,72
1884,30,31,48,53,75
1885,16,26,43,65,77
1886,9,12,25,60,75
1887,7,14,49,53,80
1888,1,21,63,72,80
1889,33,37,50,53,66
1890,4,15,29,38,68
1891,11,54,55,79,84
1892,11,41,61,68,76
1893,11,57,58,68,76
1894,9,33,39,42,55
1895,12,34,38,65,77
1896,10,37,51,84,90
1897,8,10,55,57,90
1898,18,19,55,66,68
1899,6,20,60,61,73
1900,13,15,60,68,77
1901,1,18,35,54,58
1902,1,47,50,69,83
1903,37,42,63,77,83
1904,27,36,46,67,85
1905,4,18,30,51,54
1906,12,17,71,72,73
1907,4,40,43,57,85
1908,20,24,44,61,72
1909,5,17,43,48,90
1910,3,19,32,49,69
1911,27,29,30,57,83
1912,6,7,15,16,77
1913,29,51,61,62,86
1914,15,43,48,69,76
1915,11,16,18,72,85
1916,15,30,37,50,59
1917,13,20,30,78,89
1918,36,49,71,73,89
1919,1,11,13,21,52
1920,1,10,44,79,82
1921,10,24,26,61,90
1922,5,18,73,76,83
1923,12,22,29,59,80
1924,24,33,38,53,81
1925,29,47,71,74,77
1926,21,24,44,75,81
1927,3,21,29,34,74
1928,4,8,15,64,82
1929,19,22,26,28,65
1930,23,36,71,79,86
1931,1,11,33,51,76
1932,16,23,26,62,88
1933,15,27,64,74,77
1934,15,18,27,38,81
1935,42,50,58,74,76
1936,23,33,51,74,80
1937,26,39,64,71,87
1938,6,33,73,77,88
1939,1,36,37,64,70
1940,5,42,61,64,70
1941,20,24,29,48,57
1942,54,59,65,73,86
1943,1,20,49,61,69
1944,31,43,45,56,64
1945,4,8,12,30,69
1946,13,19,20,58,63
1947,20,33,52,82,89
1948,3,4,22,29,72
1949,49,53,72,88,90
1950,1,39,51,55,67
1951,26,50,75,78,89
1952,6,10,52,57,85
1953,13,34,64,69,82
1954,24,37,60,69,78
1955,31,32,40,57,67
1956,6,12,15,41,53
1957,4,17,46,48,75
1958,12,24,58,68,77
1959,6,21,26,56,57
1960,9,46,56,81,84
1961,2,33,41,69,73
1962,7,16,17,67,73
1963,3,19,38,41,77
1964,44,49,66,72,89
1965,5,37,50,57,85
1966,2,8,32,75,81
1967,20,32,69,75,78
1968,9,12,22,40,88
1969,1,2,59,85,88
1970,20,71,76,87,90
1971,12,43,46,48,60
1972,3,17,18,33,88
1973,6,11,56,61,71
1974,10,38,44,45,48
1975,43,45,64,74,80
1976,22,30,32,54,63
1977,7,34,69,70,81
1978,7,26,31,52,79
1979,2,14,30,32,33
1980,17,58,66,79,84
1981,11,14,18,31,54
1982,21,34,68,80,89
1983,6,37,66,77,88
1984,51,53,55,65,82
1985,3,18,41,66,85
1986,19,25,40,45,70
1987,2,18,39,57,64
1988,3,36,41,58,69
1989,15,28,58,70,72
1990,7,25,28,39,69
1991,7,8,67,75,80
1992,8,10,14,30,75
1993,9,46,66,67,84
1994,10,44,54,58,68
1995,24,51,72,77,79
1996,11,19,61,62,89
1997,43,47,59,63,84
1998,1,12,32,65,84
1999,17,21,34,49,60
2000,8,19,63,80,90
2001,14,29,30,86,87
2002,7,16,20,65,75
2003,23,28,62,64,79
2004,4,74,77,78,89
2005,8,22,24,42,85
2006,9,20,34,63,77
2007,11,20,51,55,78
2008,2,57,66,67,69
2009,4,6,47,49,56
2010,3,10,28,31,88
2011,46,52,56,67,90
2012,58,63,64,66,79
2013,18,28,57,72,82
2014,10,20,44,64,80
2015,5,18,53,72,87
2016,29,33,42,48,51
2017,30,52,68,69,79
2018,4,8,44,58,65
2019,10,17,78,81,85
2020,2,43,56,67,90
2021,26,31,42,52,90
2022,7,25,29,36,79
2023,12,13,60,70,88
2024,9,20,24,85,86
2025,1,3,15,37,40
2026,53,57,62,77,83
2027,9,26,77,84,87
2028,20,36,39,50,84
2029,3,17,18,64,87
2030,20,35,46,57,78
2031,13,14,49,65,84
2032,43,54,63,65,66
2033,4,6,31,41,56
2034,2,34,67,77,83
2035,19,38,56,60,65
2036,10,17,28,50,80
2037,2,14,30,51,63
2038,10,40,55,64,67
2039,16,26,47,51,62
2040,2,14,17,29,75
2041,20,22,49,78,90
2042,17,31,48,59,85
2043,18,30,57,61,81
2044,4,9,30,83,84
2045,2,7,20,27,43
2046,15,26,54,83,85
2047,2,4,28,37,55
2048,7,13,54,55,89
2049,19,25,31,54,76
2050,44,46,50,68,81
2051,10,48,53,67,73
2052,19,65,68,78,83
2053,32,38,44,71,72
2054,4,24,27,58,79
2055,18,43,44,50,83
2056,10,34,54,80,83
2057,19,41,51,56,84
2058,2,13,17,43,75
2059,1,35,39,78,84
2060,12,25,43,53,54
2061,41,55,77,88,90
2062,14,17,30,83,85
2063,15,28,54,78,80
2064,8,38,65,67,77
2065,10,18,20,24,66
2066,16,18,60,75,88
2067,4,5,28,41,88
2068,20,32,34,54,64
2069,29,41,68,78,82
2070,8,13,20,26,89
2071,4,31,62,82,89
2072,4,21,37,51,67
2073,13,27,29,49,83
2074,23,37,58,72,85
2075,41,50,57,61,62
2076,10,13,60,61,62
2077,12,20,25,47,81
2078,9,30,44,60,67
2079,7,21,63,64,85
2080,3,4,34,45,77
2081,31,43,49,52,73
2082,12,18,55,60,74
2083,16,29,43,56,90
2084,39,43,53,64,70
2085,47,55,67,78,84
2086,25,64,78,79,88
2087,23,41,55,76,84
2088,12,42,61,66,68
2089,25,34,56,59,85
2090,19,36,51,54,61
2091,5,7,65,68,83
2092,2,26,52,66,76
2093,13,18,30,54,71
2094,7,18,19,54,61
2095,3,10,50,60,63
2096,29,40,60,69,72
2097,23,32,70,80,81
2098,30,54,62,76,83
2099,39,47,55,76,90
2100,6,12,20,72,86
2101,13,23,24,85,89
2102,12,36,40,55,68
2103,3,30,41,63,81
2104,3,35,41,72,80
2105,4,18,22,39,58
2106,13,24,27,31,75
2107,29,38,59,66,75
2108,1,56,59,64,84
2109,17,21,31,71,80
2110,16,18,29,49,62
2111,18,45,49,50,75
2112,10,32,46,67,84
2113,1,10,38,67,77
2114,10,25,60,78,79
2115,6,41,68,71,81
2116,31,54,58,59,69
2117,8,9,19,26,61
2118,8,9,43,72,84
2119,18,29,67,85,87
2120,1,48,71,74,89
2121,16,46,51,73,83
2122,35,64,65,86,88
2123,16,36,60,66,72
2124,16,41,44,49,80
2125,30,48,72,76,87
2126,34,39,55,62,81
2127,23,29,41,45,63
2128,8,16,17,48,86
2129,3,32,50,52,69
2130,8,20,29,31,42
2131,1,8,33,34,35
2132,11,17,48,88,90
2133,13,32,43,62,90
2134,7,35,38,61,86
2135,16,22,26,29,64
2136,10,16,24,67,84
2137,37,47,53,62,75
2138,9,11,14,19,89
2139,1,4,18,46,47
2140,14,17,49,76,82
2141,4,12,25,38,66
2142,23,56,61,63,89
2143,43,59,69,82,85
2144,8,9,43,76,81
2145,22,29,36,56,75
2146,40,41,47,68,83
2147,21,42,54,73,87
2148,32,50,68,69,85
2149,3,9,11,29,71
2150,20,30,33,49,77
2151,23,31,56,66,85
2152,2,24,35,65,75
2153,19,29,31,63,87
2154,43,44,63,74,84
2155,12,23,42,56,72
2156,33,36,59,76,80
2157,8,10,25,40,86
2158,34,69,78,85,86
2159,19,40,51,75,76
2160,19,23,25,32,51
2161,14,32,42,43,62
2162,12,17,29,60,88
2163,16,25,41,64,85
2164,3,4,11,53,68
2165,14,34,67,69,88
2166,42,51,60,80,90
2167,3,11,12,20,53
2168,15,57,73,78,81
2169,13,21,27,86,89
2170,18,62,64,78,89
2171,14,40,54,55,61
2172,37,46,49,50,66
2173,16,18,24,40,50
2174,4,25,60,69,85
2175,45,47,64,83,89
2176,19,21,27,48,81
2177,3,46,74,76,87
2178,36,40,45,56,81
2179,18,19,27,54,56
2180,8,35,38,44,50
2181,47,52,57,85,90
2182,8,45,46,54,59
2183,3,58,62,79,80
2184,2,15,25,32,37
2185,11,24,46,49,60
2186,15,24,32,33,67
2187,4,16,28,61,62
2188,13,23,38,45,48
2189,4,14,19,46,72
2190,9,10,22,60,87
2191,7,32,60,61,89
2192,15,27,40,47,76
2193,9,14,27,30,69
2194,12,19,39,44,90
2195,15,64,73,79,82
2196,4,8,23,47,85
2197,14,20,31,73,86
2198,41,52,54,55,87
2199,4,10,47,55,77
2200,1,34,50,59,79
2201,29,44,46,56,73
2202,6,12,32,46,87
2203,1,10,33,46,86
2204,23,29,56,67,69
2205,6,41,57,62,78
2206,13,24,41,48,70
2207,28,45,49,55,70
2208,14,24,46,70,84
2209,34,64,70,74,87
2210,12,19,46,52,53
2211,26,49,62,63,74
2212,4,6,44,45,53
2213,3,8,20,32,79
2214,7,10,15,46,75
2215,13,16,21,23,30
2216,1,15,39,52,84
2217,17,41,52,77,87
2218,3,14,47,75,86
2219,8,13,46,54,56
2220,3,12,32,40,52
2221,3,19,71,76,83
2222,18,23,32,46,64
2223,22,32,40,47,79
2224,15,25,39,42,77
2225,36,48,62,65,69
2226,16,28,51,59,64
2227,48,59,65,68,90
2228,12,18,72,80,90
2229,12,13,37,56,89
